486|fortuna|Fortuna city, California|Humboldt County|12549005|123|4.845|0|40.585411|-124.142608|11863|9758|8843|67|125|257|17|8|441|2105|966|0|14|0|0|1017|108|21626|42450|51213|258900|801|1975|2.79|3.3|7659|6676|1161|389|90|11752|33|0||9|4|20|496|73|402|21|7|6366|2142|2372|257|48|53|18|12|1464
487|fortwashington/cdp|Fort Washington CDP, California|Fresno County|321164|0|0.124|0|36.879298|-119.761256|430|430|430|0|0|0|0|0|0|0|0|0|0|0|0|0|0|64517|92566|92566|457100|-|1975|3.19|3.19|273|273|138|70|19|||||||||||||||||||||
488|fostercity|Foster City city, California|San Mateo County|9830985|41557085|3.796|16.045|37.56482|-122.250782|31809|30052|13326|617|41|14554|40|46|1428|1757|1116|0|27|39|8|257|310|55318|114651|130566|850800|2,000+|1976|2.6|3.13|23388|22432|14736|6920|2211|32836|14|0||3|2|9|366|81|248|37|2|15189|6934|3078|238|44|70|19|39|4767
489|fountainvalley|Fountain Valley city, California|Orange County|23497244|33638|9.072|0.013|33.710582|-117.951129|56440|47925|25988|566|19|19781|97|62|1412|8515|4249|75|16|55|0|3545|575|34382|82532|93322|605000|1630|1973|2.98|3.39|40736|36409|15579|5097|1599|57024|86|0||0|21|65|1023|196|759|68|1|30558|9013|13578|733|71|202|65|110|6786
490|fowler|Fowler city, California|Fresno County|6584336|0|2.542|0|36.624726|-119.673815|5908|1901|1178|27|5|631|0|25|35|4007|2450|0|21|0|0|1508|28|19298|47731|62070|218600|876|1978|3.45|3.89|3405|2415|484|125|32|6032|49|0||3|4|42|158|55|79|24|2|2696|1105|874|48|6|11|8|24|620
491|franklin/cdp/merced|Franklin CDP (Merced County), California|Merced County|5206845|0|2.01|0|37.327735|-120.532185|6840|3190|1987|347|4|585|149|0|118|3650|1938|16|173|0|22|1275|226|15950|34671|41273|114900|924|1986|3.48|3.88|3833|2225|268|30|13|||||||||||||||||||||
492|franklin/cdp/sacramento|Franklin CDP (Sacramento County), California|Sacramento County|5454332|0|2.106|0|38.367521|-121.461629|33|15|15|0|0|0|0|0|0|18|18|0|0|0|0|0|0|23882|24531|-|22200|-|1973|-|-|33|33|0|0|0|||||||||||||||||||||
493|frazierpark/cdp|Frazier Park CDP, California|Kern County|13115590|4202|5.064|0.002|34.814193|-118.954961|2730|2336|2210|0|35|61|0|0|30|394|320|0|0|0|0|74|0|20707|43077|56336|171700|924|1973|2.85|3.24|1769|1595|383|107|0|||||||||||||||||||||
494|freedom/cdp|Freedom CDP, California|Santa Cruz County|2859363|0|1.104|0|36.940311|-121.796321|3205|921|663|24|0|139|0|0|95|2284|1004|0|12|20|0|1238|10|18078|51492|52885|379700|1694|1954|3.78|4.12|1935|1180|181|32|0|||||||||||||||||||||
495|freeport/cdp|Freeport CDP, California|Sacramento County|115054|0|0.044|0|38.462765|-121.502216|68|41|41|0|0|0|0|0|0|27|0|0|0|0|0|27|0|25197|46250|-|235000|-|1939-|2.27|3.38|56|49|18|8|0|||||||||||||||||||||
496|fremont|Fremont city, California|Alameda County|200632984|26291597|77.465|10.151|37.494461|-121.94115|221654|190394|55043|8009|964|115340|1295|520|9223|31260|9841|166|328|278|19|15907|4721|40815|103591|112347|614500|1663|1976|3.07|3.45|152672|139665|78909|36426|7989|227575|284|1||20|119|144|3910|899|2417|594|14|97993|46061|15891|1958|318|430|199|768|32368
497|frenchcamp/cdp|French Camp CDP, California|San Joaquin County|8137686|2290|3.142|0.001|37.868136|-121.271419|4155|1680|1102|332|3|166|6|0|71|2475|1791|0|42|7|0|565|70|10460|35833|46350|116800|881|1966|3.02|3.84|2544|1459|116|74|10|||||||||||||||||||||
498|frenchgulch/cdp|French Gulch CDP, California|Shasta County|31940354|94841|12.332|0.037|40.717688|-122.629379|441|440|417|0|0|0|8|0|15|1|1|0|0|0|0|0|0|14994|28750|27833|71800|842|1976|2.38|2.77|345|317|37|26|9|||||||||||||||||||||
499|frenchvalley/cdp|French Valley CDP, California|Riverside County|28208342|15910|10.891|0.006|33.599461|-117.106495|26753|19501|13804|1271|70|2922|34|135|1265|7252|4712|51|114|43|45|2043|244|26621|88699|88614|291100|1880|2005|3.63|3.86|15681|14053|4189|1212|331|||||||||||||||||||||
500|fresno|Fresno city, California|Fresno County|293249550|732135|113.224|0.283|36.783603|-119.793445|506132|263041|144774|37905|1967|64292|872|893|12338|243091|114607|1881|3175|1114|111|109398|12805|19226|41455|45554|175600|890|1977|3.1|3.68|295046|220565|59262|18682|6907|513187|2382|47||53|781|1501|21101|4721|13277|3103|259|221252|95393|70807|5628|740|1192|699|2360|44433
501|friant/cdp|Friant CDP, California|Fresno County|3239536|130737|1.251|0.05|36.984012|-119.70806|263|226|216|0|0|10|0|0|0|37|37|0|0|0|0|0|0|20332|18884|17000|182000|579|1974|1.45|2.65|263|179|35|15|0|||||||||||||||||||||
502|fruitdale/cdp|Fruitdale CDP, California|Santa Clara County|690744|0|0.267|0|37.311924|-121.935678|1089|947|651|33|0|263|0|0|0|142|142|0|0|0|0|0|0|43850|73250|103333|620700|1097|1950|2.66|3.3|788|674|256|153|35|||||||||||||||||||||
503|fruitridgepocket/cdp|Fruitridge Pocket CDP, California|Sacramento County|1575227|0|0.608|0|38.532646|-121.455812|5802|3097|798|867|15|1123|0|81|213|2705|1417|55|0|13|0|989|231|10884|32853|34948|106800|923|1956|3.59|4.05|3362|1746|174|30|16|||||||||||||||||||||
504|fulleracres/cdp|Fuller Acres CDP, California|Kern County|1953739|0|0.754|0|35.302254|-118.914295|924|98|84|0|0|14|0|0|0|826|602|0|0|0|0|198|26|10343|33750|28472|63900|726|1962|3.53|3.91|530|249|21|10|0|||||||||||||||||||||
505|fullerton|Fullerton city, California|Orange County|58100821|28063|22.433|0.011|33.885714|-117.928025|137945|89982|49264|3212|231|33446|318|155|3356|47963|26064|119|329|334|0|19011|2106|29733|65909|76187|492800|1342|1969|3.03|3.48|88749|76705|32919|11557|3595|139895|339|0||55|101|183|3206|521|2380|305|25|61447|22031|23404|1365|204|469|132|178|13664
506|fulton/cdp|Fulton CDP, California|Sonoma County|5047036|0|1.949|0|38.493709|-122.773417|441|357|344|0|0|5|0|0|8|84|72|0|0|0|0|12|0|34310|65750|116146|408700|971|1954|2.37|2.54|394|326|42|0|0|||||||||||||||||||||
507|furnacecreek/cdp|Furnace Creek CDP, California|Inyo County|80815041|672336|31.203|0.26|36.413194|-116.877755|187|165|144|0|21|0|0|0|0|22|22|0|0|0|0|0|0|29232|33000|53359|25200|100-|1985|1.18|2.29|175|151|12|4|0|||||||||||||||||||||
508|galt|Galt city, California|Sacramento County|15526932|34676|5.995|0.013|38.266946|-121.304544|24280|13523|11642|633|67|764|36|62|319|10757|5058|120|278|5|58|4238|1000|22609|59375|62452|195900|1055|1993|3.22|3.66|14601|11799|2320|603|197|24671|70|0||11|11|48|574|162|362|50|11|10666|3819|4178|384|32|61|64|18|2110
509|garberville/cdp|Garberville CDP, California|Humboldt County|6941126|148102|2.68|0.057|40.100306|-123.794315|1061|978|865|36|0|0|30|0|47|83|83|0|0|0|0|0|0|18239|29694|37127|268100|964|1962|2.1|2.88|728|622|69|9|0|||||||||||||||||||||
510|gardena|Gardena city, California|Los Angeles County|15097442|93629|5.829|0.036|33.894417|-118.307522|59682|38173|5691|14487|91|15350|408|440|1706|21509|8649|214|160|298|59|11314|815|23230|47856|54331|341900|1137|1960|2.85|3.54|41038|33408|9710|2409|632|60233|276|1||10|164|101|1389|335|785|269|8|31280|19841|4694|499|76|112|134|215|5709
511|gardenacres/cdp|Garden Acres CDP, California|San Joaquin County|6704437|0|2.589|0|37.963678|-121.229624|11172|2753|2128|77|57|220|37|27|207|8419|3927|97|404|6|0|3491|494|13032|38940|39460|91300|966|1964|3.89|4.15|6513|3169|278|91|36|||||||||||||||||||||
512|gardenfarms/cdp|Garden Farms CDP, California|San Luis Obispo County|2831739|0|1.093|0|35.415782|-120.614034|341|341|341|0|0|0|0|0|0|0|0|0|0|0|0|0|0|53338|102344|100156|493800|-|1973|2.89|2.6|255|237|72|24|12|||||||||||||||||||||
513|gardengrove|Garden Grove city, California|Orange County|46507408|45894|17.957|0.018|33.778782|-117.960472|173853|110489|36979|1850|480|66879|1309|313|2679|63364|39543|179|638|156|180|20913|1755|21241|59360|62562|406800|1337|1964|3.7|4.06|112986|83400|21702|5180|1364|176106|406|5||17|124|260|3098|646|1976|476|24|65395|24789|22505|1340|152|403|256|231|15719
514|garey/cdp|Garey CDP, California|Santa Barbara County|3275825|9827|1.265|0.004|34.885821|-120.31375|74|19|19|0|0|0|0|0|0|55|0|0|2|0|0|53|0|17823|62500|46667|500000|-|1965|4.11|2.83|36|34|2|0|0|||||||||||||||||||||
515|garnet/cdp|Garnet CDP, California|Riverside County|20419096|0|7.884|0|33.917884|-116.479621|6380|1716|1152|287|0|41|37|0|199|4664|2043|0|0|0|0|2586|35|13804|37910|39785|96100|1069|1992|3.31|3.89|3788|2545|468|175|19|||||||||||||||||||||
516|gasquet/cdp|Gasquet CDP, California|Del Norte County|12318650|171874|4.756|0.066|41.836075|-123.976031|500|379|368|0|0|0|0|0|11|121|64|0|0|0|0|0|57|22000|35547|38750|112500|1164|1989|2.06|2.65|385|385|45|23|15|||||||||||||||||||||
517|gazelle/cdp|Gazelle CDP, California|Siskiyou County|1503403|1757|0.58|0.001|41.511898|-122.521967|76|62|57|0|0|0|0|0|5|14|9|0|0|0|0|5|0|12700|21071|30833|158300|775|1957|1.65|1.92|73|37|0|0|0|||||||||||||||||||||
518|georgetown/cdp|Georgetown CDP, California|El Dorado County|39182256|10741|15.128|0.004|38.911353|-120.834624|2458|2001|1908|14|42|13|5|0|19|457|347|0|4|0|0|104|2|23926|46136|78487|243800|875|1982|2.58|3.03|1725|1567|239|137|51|||||||||||||||||||||
519|gerber/cdp|Gerber CDP, California|Tehama County|2390410|0|0.923|0|40.061443|-122.148238|1201|705|570|0|69|0|0|0|66|496|428|0|10|0|0|58|0|14062|31781|32232|106000|932|1967|3.31|3.78|722|510|43|0|0|||||||||||||||||||||
520|geyserville/cdp|Geyserville CDP, California|Sonoma County|11690103|0|4.514|0|38.717314|-122.903423|879|558|475|16|13|23|0|28|3|321|98|0|11|0|0|186|26|22451|49271|49931|360600|1022|1967|2.9|3.35|599|437|127|25|4|||||||||||||||||||||
521|gilroy|Gilroy city, California|Santa Clara County|41808111|26658|16.142|0.01|37.006407|-121.585321|50776|20843|15975|907|19|2884|246|12|800|29933|19587|64|378|24|72|8690|1118|29559|81056|86098|458500|1367|1984|3.36|3.65|30537|23556|7988|2673|623|52415|197|2|19||60|116|1486|236|1023|227|2|20797|10120|5217|554|73|124|58|27|4624
522|glendale|Glendale city, California|Los Angeles County|78848571|337673|30.444|0.13|34.181393|-118.24583|195380|161304|122576|2055|417|31225|206|235|4590|34076|22287|312|236|386|0|9049|1806|29264|52451|61806|598600|1304|1963|2.72|3.33|142832|120234|54175|17591|6001|197079|186|0||9|67|110|3073|511|2294|268|16|100819|42276|24657|2182|377|532|446|880|29469
523|glendora|Glendora city, California|Los Angeles County|50242925|411992|19.399|0.159|34.144967|-117.847667|50855|35650|29346|1172|163|3581|8|140|1240|15205|10214|69|111|215|0|3936|660|32090|74169|82961|454200|1442|1963|3|3.46|34123|30772|10647|3916|1005|51292|66|1||11|14|40|1241|176|984|81|7|29887|9297|13117|798|96|210|176|239|5954
524|glenellen/cdp|Glen Ellen CDP, California|Sonoma County|5444808|2744|2.102|0.001|38.355369|-122.543877|614|590|590|0|0|0|0|0|0|24|24|0|0|0|0|0|0|43374|48750|49167|601900|2,000+|1974|1.68|2.48|531|489|153|112|16|||||||||||||||||||||
525|goldenhills/cdp|Golden Hills CDP, California|Kern County|31724334|44673|12.249|0.017|35.15133|-118.500657|8398|5756|5363|126|0|81|0|13|173|2642|2011|20|0|0|13|406|192|26782|64425|68682|197100|878|1988|2.86|3.14|5230|4686|1028|382|85|||||||||||||||||||||
526|goldmountain/cdp|Gold Mountain CDP, California|Plumas County|15774896|0|6.091|0|39.761316|-120.519058|22|22|22|0|0|0|0|0|0|0|0|0|0|0|0|0|0||-|-|-|-|2003|1.83|1.83|22|22|12|12|0|||||||||||||||||||||
527|goldriver/cdp|Gold River CDP, California|Sacramento County|6829771|218396|2.637|0.084|38.626854|-121.249164|7658|7199|5138|191|6|1569|0|0|295|459|410|0|0|0|0|13|36|57795|102500|115926|381800|1425|1991|2.36|2.78|5700|5540|3586|1545|742|||||||||||||||||||||
528|goleta|Goleta city, California|Santa Barbara County|20334181|192562|7.851|0.074|34.434875|-119.857741|30333|18713|14975|229|1|2778|7|1|722|11620|6020|24|146|0|6|4658|766|33469|75766|92391|616500|1588|1970|2.76|3.33|19159|16722|7912|3823|1344|30669|35|0||3|1|31|422|121|283|18|3|16404|7571|4249|366|95|109|34|128|3852
529|gonzales|Gonzales city, California|Monterey County|4964915|98139|1.917|0.038|36.505979|-121.442918|8336|516|396|13|0|81|0|0|26|7820|7268|0|15|24|0|513|0|19466|51178|43370|201100|1276|1985|4.24|4.48|4413|2407|259|84|23|8459|37|0||2|3|32|86|27|29|30|1|2865|1791|411|49|4|8|11|11|580
530|goodhope/cdp|Good Hope CDP, California|Riverside County|29092464|0|11.233|0|33.770625|-117.277178|8911|2171|1033|946|28|80|0|0|84|6740|2836|15|114|0|0|3719|56|11960|34801|39135|155300|982|1978|4.1|4.63|5163|2915|339|69|1|||||||||||||||||||||
531|goodyearsbar/cdp|Goodyears Bar CDP, California|Sierra County|5309072|43381|2.05|0.017|39.552354|-120.893102|23|23|23|0|0|0|0|0|0|0|0|0|0|0|0|0|0||-|-|-|-|1951|-|-|23|23|0|0|0|||||||||||||||||||||
532|goshen/cdp|Goshen CDP, California|Tulare County|4604788|0|1.778|0|36.351759|-119.421018|3832|813|583|114|44|0|0|0|72|3019|2632|69|0|0|0|273|45|10421|38162|34211|107500|845|1981|4.48|4.43|1801|970|99|36|0|||||||||||||||||||||
533|graeagle/cdp|Graeagle CDP, California|Plumas County|28666639|147557|11.068|0.057|39.75247|-120.645447|546|483|454|0|29|0|0|0|0|63|63|0|0|0|0|0|0|36458|54688|68625|247100|832|1985|1.72|2.07|522|467|168|69|30|||||||||||||||||||||
534|grandterrace|Grand Terrace city, California|San Bernardino County|9070866|0|3.502|0|34.031172|-117.313243|12252|6779|5041|893|13|614|0|16|202|5473|3584|92|111|27|0|1314|345|29572|64140|78763|236500|1174|1979|2.73|3.51|8201|7110|2131|964|184|12405|18|0|1||7|10|248|53|146|49|2|5875|2203|2229|197|18|31|19|15|1163
535|grangeville/cdp|Grangeville CDP, California|Kings County|1657015|0|0.64|0|36.343898|-119.707467|607|466|360|43|13|36|0|0|14|141|110|0|0|0|0|31|0|30119|50450|67125|185100|931|1976|2.54|3.32|368|292|69|19|10|||||||||||||||||||||
536|granitebay/cdp|Granite Bay CDP, California|Placer County|55756581|113713|21.528|0.044|38.760441|-121.168196|22646|21369|18208|216|187|1413|0|48|1297|1277|776|0|33|0|0|354|114|55636|118063|135583|608500|1630|1986|2.92|3.23|15281|14863|8255|3335|1359|||||||||||||||||||||
537|granitehills/cdp|Granite Hills CDP, California|San Diego County|7233033|0|2.793|0|32.80328|-116.90561|3438|2993|2783|0|0|108|48|5|49|445|262|0|0|0|0|156|27|48827|111684|126618|477900|2,000+|1966|3.13|3.37|2588|2472|1067|349|55|||||||||||||||||||||
538|graniteville/cdp|Graniteville CDP, California|Nevada County|3853001|0|1.488|0|39.444366|-120.73603|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|-|-|-|-|-|-|-|0|0|0|0|0|||||||||||||||||||||
539|grassvalley|Grass Valley city, California|Nevada County|12284652|0|4.743|0|39.223686|-121.055004|12861|11030|10554|27|129|140|0|0|180|1831|1126|0|14|26|0|574|91|23005|33325|40591|246800|920|1974|2.08|2.98|9570|8433|2238|846|305|12777|109|0||5|9|95|676|130|498|48|5|7269|2940|2207|264|74|73|34|13|1664
540|graton/cdp|Graton CDP, California|Sonoma County|4090302|0|1.579|0|38.437517|-122.865988|1626|1171|1074|7|0|27|0|0|63|455|75|0|15|0|0|316|49|26548|37927|56250|447000|1177|1968|2.2|3.07|1231|932|535|229|69|||||||||||||||||||||
541|grayson/cdp|Grayson CDP, California|Stanislaus County|6601539|0|2.549|0|37.579542|-121.183684|888|206|132|74|0|0|0|0|0|682|528|0|0|0|0|148|6|14153|28068|35096|114000|951|1959|3.26|3.63|584|378|61|0|0|||||||||||||||||||||
542|greeleyhill/cdp|Greeley Hill CDP, California|Mariposa County|54522606|119779|21.051|0.046|37.758281|-120.130205|566|559|559|0|0|0|0|0|0|7|0|0|0|0|0|7|0|21738|30766|58646|242900|808|1984|2.29|2.57|486|369|117|29|0|||||||||||||||||||||
543|greenacres/cdp/kern|Greenacres CDP, California|Kern County|4953884|0|1.913|0|35.383131|-119.118341|4949|4186|3718|56|57|125|18|18|194|763|448|0|0|0|0|282|33|30071|64052|69561|163700|1227|1976|2.59|3.14|3364|2955|482|157|32|||||||||||||||||||||
544|greenacres/cdp/riverside|Green Acres CDP, California|Riverside County|3626878|0|1.4|0|33.734955|-117.078271|2330|1279|1032|89|121|2|0|17|18|1051|706|29|54|0|0|224|38|14428|55417|55444|103700|1216|1976|4.11|4.37|1347|929|97|17|0|||||||||||||||||||||
545|greenfield/cdp|Greenfield CDP, California|Kern County|3747399|0|1.447|0|35.269161|-119.009996|3974|1466|1316|80|63|7|0|0|0|2508|1064|40|239|0|0|1066|99|21522|51410|50625|112900|888|1980|3.39|3.59|2414|1680|69|8|0|||||||||||||||||||||
546|greenfield|Greenfield city, California|Monterey County|5530043|202|2.135|0|36.32339|-121.24475|16715|1964|1079|134|39|672|0|0|40|14751|10806|0|725|0|0|3020|200|13567|52374|49544|174200|1152|1992|4.7|4.92|8633|4288|725|94|15|16986|91|6||5|19|61|319|100|150|69|9|4313|2851|507|59|5|12|21|4|854
547|greenhorn/cdp|Greenhorn CDP, California|Plumas County|17381404|0|6.711|0|39.902968|-120.758983|182|144|144|0|0|0|0|0|0|38|5|0|0|0|0|0|33|52332|58023|48875|172100|-|1975|1.32|2.76|170|170|8|0|0|||||||||||||||||||||
548|greenvalley/cdp/losangeles|Green Valley CDP (Los Angeles County), California|Los Angeles County|33175011|497|12.809|0|34.617415|-118.405023|1022|956|831|0|0|55|0|10|60|66|35|0|0|0|0|31|0|46357|93313|129531|205700|1332|1966|2.3|2.93|818|778|213|69|11|||||||||||||||||||||
549|greenvalley/cdp/solano|Green Valley CDP (Solano County), California|Solano County|21518582|3847|8.308|0.001|38.26384|-122.162493|1217|1048|961|0|0|13|0|0|74|169|128|0|0|0|0|19|22|72511|77946|134766|576400|-|1970|2.02|2.3|1103|1072|518|264|170|||||||||||||||||||||
550|greenview/cdp|Greenview CDP, California|Siskiyou County|3354179|218772|1.295|0.084|41.544922|-122.920964|183|183|177|0|0|0|0|0|6|0|0|0|0|0|0|0|0|8551|14193|14193|127900|-|1939-|2.15|2.15|183|177|61|0|0|||||||||||||||||||||
551|greenville/cdp|Greenville CDP, California|Plumas County|20694199|0|7.99|0|40.133594|-120.945332|950|868|843|0|25|0|0|0|0|82|33|0|49|0|0|0|0|24222|30766|31944|143200|814|1966|2.09|3.07|759|607|48|14|12|||||||||||||||||||||
552|grenada/cdp|Grenada CDP, California|Siskiyou County|1335962|3010|0.516|0.001|41.6401|-122.526627|421|401|344|0|29|0|0|0|28|20|14|0|0|0|0|0|6|19725|30750|36250|145400|850|1975|1.95|2.59|323|274|20|0|0|||||||||||||||||||||
553|gridley|Gridley city, California|Butte County|5362194|0|2.07|0|39.362169|-121.697085|6566|3247|2888|8|14|165|0|0|172|3319|1927|12|52|0|0|1048|280|16870|42542|47438|154100|811|1968|3.12|3.5|4013|2577|568|128|85|6558|88|0||4|1|83|167|45|111|11|3|2734|977|971|92|12|20|12|33|617
554|grimes/cdp|Grimes CDP, California|Colusa County|5856098|0|2.261|0|39.074154|-121.898775|419|131|131|0|0|0|0|0|0|288|288|0|0|0|0|0|0|14078|40947|29750|104500|656|1968|3.41|5.12|225|140|48|24|0|||||||||||||||||||||
555|grizzlyflats/cdp|Grizzly Flats CDP, California|El Dorado County|17168504|0|6.629|0|38.635696|-120.535435|771|715|693|0|0|11|0|0|11|56|42|0|14|0|0|0|0|20361|56250|67981|186800|-|1989|3.13|3.55|456|416|131|44|0|||||||||||||||||||||
556|groveland/cdp|Groveland CDP, California|Tuolumne County|24763874|15061|9.561|0.006|37.827746|-120.243816|725|698|660|0|0|0|0|0|38|27|27|0|0|0|0|0|0|16038|31932|33735|184600|448|1966|2.15|2.66|593|435|0|0|0|||||||||||||||||||||
557|groverbeach|Grover Beach city, California|San Luis Obispo County|5983071|11431|2.31|0.004|35.120888|-120.619664|13337|9653|8128|337|175|532|10|0|471|3684|2766|19|150|57|0|603|89|26781|49418|54955|387400|1152|1979|2.56|3.04|9182|7856|1844|537|260|13497|52|0||5|3|44|324|95|208|21|0|6639|2427|2354|223|35|61|25|69|1445
558|guadalupe|Guadalupe city, California|Santa Barbara County|3391439|13619|1.309|0.005|34.961631|-120.573377|7160|1064|481|68|190|169|0|0|156|6096|4613|0|45|55|0|1288|95|14903|45456|46420|195900|1022|1981|3.79|4.02|3988|2194|249|35|0|7260|10|0||2|0|8|68|13|43|12|0|2031|1070|312|42|9|10|19|13|556
559|guerneville/cdp|Guerneville CDP, California|Sonoma County|25147221|440239|9.709|0.17|38.517165|-122.989897|3775|3310|3049|74|19|20|0|0|148|465|292|65|45|8|0|47|8|34303|42712|58269|341900|1098|1950|1.85|2.48|3020|2868|1127|475|113|||||||||||||||||||||
560|guinda/cdp|Guinda CDP, California|Yolo County|7528766|0|2.907|0|38.827457|-122.198493|599|599|106|456|0|9|0|0|28|0|0|0|0|0|0|0|0|13122|77596|78317|357600|-|1975|5.08|7.09|220|184|53|22|0|||||||||||||||||||||
561|gustine|Gustine city, California|Merced County|4017002|0|1.551|0|37.254514|-120.99487|5610|2210|2078|32|20|35|0|0|45|3400|2836|0|0|0|0|453|111|20620|38173|47646|116400|911|1970|2.95|3.42|3571|2394|369|204|105|5667|34|0||1|4|29|161|69|69|23|3|1888|911|545|63|3|16|6|2|342
562|haciendaheights/cdp|Hacienda Heights CDP, California|Los Angeles County|28943901|18431|11.175|0.007|33.995853|-117.973023|55179|30067|7314|495|140|21392|195|21|510|25112|17841|57|100|134|38|6137|805|28614|76435|81135|467800|1630|1969|3.48|3.83|38492|32758|13714|3940|1030|||||||||||||||||||||
563|halfmoonbay|Half Moon Bay city, California|San Mateo County|16635055|52624|6.423|0.02|37.467314|-122.440474|11803|8192|7178|215|0|534|38|0|227|3611|1971|108|24|0|0|1508|0|54270|103239|108700|696500|1852|1977|2.64|3.2|8730|7329|4131|1778|718|||||||||||||6754|3297|1435|204|62|60|16|18|1662
